"CORE_CUT FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Drillng_event_seq","Core_date","Top_Core_Depth (m)","Base_Core_Depth (m)","Core_formtn_code","Cut_metre (m)","Recvrd_metre (m)","Core_comments","Core_type","Core_Anlyss_Type","Core_num","Project_code"
"200A003J104A0600","","","","02529","00","19691119","2028.1","2033.3","","","5.2","","","","017",""
"200A003J104A0600","","","","02529","00","19691119","2052.2","2055.9","","","3.7","","","","018",""
"200A003J104A0602","","","","02529","02","19691124","337.1","755","4040","0","0","2 IN CORE, NO ANALYSIS ON FILE.  INTERVALS, 1106-1191 REC 59 FT SH, 1209-1254 REC 41.5 FT SH, 2006-2116 REC 92 FT SST, SH, 2259-2265 REC 6 FT SST, 2403-2414 REC 9 FT SST, 2443-2477 REC 32.5 FT SST","CONV","","001",""
"200A003J104A0602","","","","02529","02","19691124","775.7","1331.9","4040","0","0","2 IN CORE, NO ANALYSIS ON FILE, INTERVAL, 2545-2627 REC 73 FT SST & SH, 2903-2933 REC 30 FT SST & CGL, 2945-2980 REC 33 FT CGL & SH, 3236-3267 REC 27 FT SH & SST,  3878-3908 REC 30 FT SH, 4333-4370 REC 15 FT SH","CONV","FULL","002",""
"200A003J104A0602","","","","02529","02","19691124","1432.8","1467.5","4040","0","0","2 IN CORE, NO ANALYSIS ON FILE, INTEVALS, 4701-4815 REC 114 FT SH, 5120-5124 REC 2 FT SH, 5378-5403 REC 25 FT INTBED. SH, SST, 6144-6162 REC 3 FT SH, 6654-6671 REC 17 FT SH, 6733-6745 REC 12 FT SH","CONV","","003",""
"100140208823W600","","","","02531","00","19690408","1573.6","1588.5","3010","14.9","14.3","NO ANALYSIS AVAILABLE","CONV","","001",""
"200B048F094A1600","3260","4800","A","02532","00","19690407","1150.6","1161.5","4800","10.9","10.9","4 FT OF CORE > 1.0 MD OERM  DOL, SILTY , FSS, RI, CA","CONV","FULL","001","02"
"200D051K094A1200","","","","02533","00","19690419","1641.9","1646.8","4575","4.8","4.8","NOT ANALYZED/ BARREL JAMMED","","","001",""
"200D051K094A1200","4920","4575","A","02533","00","19690420","1647.1","1658","4575","10.9","10.8","7.9' > 1.0 MD OF 19.9' ANALYZED (CORE #2)","CONV","FULL","002","02"
"100151208824W600","","","","02534","00","19690620","1586.4","1594.3","4575","7.9","6.7","CORE REPORT SHOWS A TOTAL 153.86 POROSITY FT. & 1199 PERM FT OVER THE ANALYZED INTERVAL FOR CORE #1 & #2. SECTION OF CORE 1 HAS A FRAC. NETWORK THAT APEARS NATURALLY OCCURRING.","CONV","FULL","001",""
"100151208824W600","4900","4575","A","02534","00","19690620","1594.3","1605.9","4575","11.5","12.7","THE STARTING FOOTAGE OF CORE #2 WAS ADJUSTED. 3.7 FT TO ALLOW FOR EXTRA CORE RECOVERED.","CONV","FULL","002","04"
"100141308824W600","4900","4575","A","02535","00","19690721","1572.7","1582.7","4575","10","9.3","3.8 FT WITH PERM 10.0 MD OR > 0.8 FT WITH PERM. BETWEEN 1.0 AND 9.9 MD OUT PF 11.3 FT ANALYZED.","CONV","FULL","001","04"
"100141308824W600","","","","02535","00","19690721","1582.7","1590.1","4575","7.3","7.2","CORE #2 5194.4 - 5216.8 (22.4FT.) DENSE SILTY, DOL","CONV","FULL","002",""
"100050508823W600","4900","4575","A","02536","00","19690801","1560.5","1575.7","4575","15.2","14.1","11.3' > 1.0 MD OF 21.0' ANALYZED(CORE#1 &#2)","CONV","FULL","001","04"
"100050508823W600","4900","4575","A","02536","00","19690801","1575.7","1578.8","4575","3","2.4","11.3' > 1.0 MD OF 21.0' ANALYZED(CORE #1 & #2)","CONV","FULL","002","04"
"200C056J094A1000","","","","02537","00","19690614","1050","1068.3","2890","18.2","18.2","NOT ANALYZED","CONV","","001",""
"200C056J094A1000","7600","2900","F","02537","00","19690614","1068.3","1078.3","2890","10","10","F-MSS, SH, ALL CORE > 10 MD AVG POR APPROXIMATELY 18%","CONV","FULL","002","00"
"200C056J094A1000","7600","2900","F","02537","00","19690614","1078.3","1085","2890","6.7","6.7","F-MSS, 14 FT > 0.5 MD, AVG POR APPROXIMATELY 12%","CONV","FULL","003","00"
"100100807916W600","8120","2200","A","02538","00","19690620","925.3","943.6","2000","18.2","18.1","65.2 FT OF TOTAL CORE HAS PERM > 1.0 MD , FSS, CA, SHL, SILL ALSO, CORE IS 30 FT IN PADDY(2000), 30 F IN CADOTTE (2200)","CONV","FULL","001","00"
"100100807916W600","","","","02538","00","19690621","943.6","961.9","2200","18.2","18","65.2 FT OF TOTAL CORE HAS PERM > 1.0 MD  FSS, I, SHL, SH","CONV","FULL","002",""
"100063108518W600","8000","6200","A","02539","00","19690627","1848.2","1859.3","6200","11.1","10.9","14/7 FT/ PF CORM PERM > 1.0 MD:  DOL, CH, R7, 1, RF","CONV","FULL","001","00"
"200B072L094J0900","3200","8400","A","02540","00","19690725","1901.2","1903.4","8400","2.1","1.6","4.8' > 1.0 MD OF 8.2' ANALYZED (CORE #1 & #2)","CONV","FULL","001","00"
"200B072L094J0900","3200","8400","A","02540","00","19690725","1903.4","1905.2","8400","1.8","1.8","4.8' > 1.0 MD OF 8.2' ANALYZED (CORE #1 & #2)","CONV","FULL","002","00"
"100062008613W600","","","","02541","00","19690717","1296.9","1312.1","4535","15.2","15.1","0.4 ft core perm>1.0m, some smp samples, ls, r2,a shl.","CONV","FULL","001",""
"100162008514W600","","","","02542","00","19690716","1272.2","1285.9","4535","13.7","13.1","Core report shows a total of 41.65 porosity ft. and 2.3 perm ft. over the analyzed interval. There is no core with perms. 1.0 md or greater","CONV","FULL","001",""
"100082908418W600","3445","6200","A","02543","00","19690802","1829.3","1847.6","6200","18.2","21.2","DOS, FSS, 24.3' > 1 MD AVERAGE POR 13.2% AVERAGE PERM 13.16 MD","CONV","FULL","001","00"
"100082908418W600","3445","6200","A","02543","00","19690802","1847.6","1854.9","6200","7.3","6.3","FSS, DOL, 24.3 > 1 MD AVERAGE POR 13.2%, AVERAGE PERM 13.16 (CORES 1 AND 2)","CONV","FULL","002","00"
"200D028J094A1200","","","","02544","00","19690819","1640.4","1649.5","4575","10","9.7","CORE REPORT SHOWS A TOTAL OF 29.66 POROSITY FT. (AVG. 1.8%) AND PERM 2.2 PERM FT. (AVG 0.13 MD) OVER ANALYZED INTERVALS","CONV","FULL","001",""
"200B034B094H0200","8300","4800","","02545","00","19690720","1146","1161.2","4800","15.2","15","CORE REPORT SHOWS TOTAL OF 190.5 POROSITY FT AND 938.5 PERM FT OVER THE ANALYZED INTERVAL.","CONV","FULL","001","02"
"200B035B094H0200","8300","4800","","02546","00","19690727","1165.8","1178","4800","12.1","12.1","5.9' >1.0 MD OF 10.7' ANALYZED","CONV","FULL","001","02"
"202D064K094N1600","","","","02547","00","19710113","1558.7","1577","","18.3","17.4","NO PERM SUMMARY","CONV","FULL","001",""
"202D064K094N1600","","","","02547","00","19710113","1577.6","1577.9","",".3",".3","NO ANALYSIS","CONV","FULL","002",""
"202D064K094N1600","","","","02547","00","19710113","1578.8","1592.2","7000","13.4","13.4","1.0' > 0.5 MD OF 11.8' ANALYZED.","CONV","FULL","003",""
"202D064K094N1600","","","","02547","00","19710113","1801.3","1806.2","","4.8","4.5","NO ANALYSIS (SHALE)","CONV","FULL","004",""
"202D064K094N1600","","","","02547","00","19710113","1806.8","1816.2","","9.4","9.1","NO ANALYSIS (SHALE)","CONV","FULL","005",""
"202D064K094N1600","","","","02547","00","19710113","1914.7","1923.8","","9.1","9.1","NO ANALYSIS (SHALE)","CONV","FULL","006",""
"202D064K094N1600","","","","02547","00","19710113","2146.6","2158.5","","11.8","9.7","K=0 SHALE & DENSE DOLOMITE","CONV","FULL","007",""
"202D064K094N1600","","","","02547","00","19710113","2600.8","2618.2","7000","17.3","17.3","38.6' > 0.5 MD OF 100.1' ANALYZED (CORE #8&#13)","CONV","FULL","008",""
"202D064K094N1600","","","","02547","00","19770113","2618.2","2627.6","7000","9.4","9.4","38.6' > 0.5 MD OF 110.1' ANALYZED(CORE #8 & #13)","CONV","FULL","009",""
"202D064K094N1600","","","","02547","00","19710113","2627.6","2643.8","7000","16.1","16.1","38.6' > 0.5 MD OF 100.1' ANALYZED(CORE #8 & #13)","CONV","FULL","010",""
"202D064K094N1600","","","","02547","00","19710113","2643.8","2645.9","7000","2.1","2.1","38.6' > 0.5 MD OF 100.1' ANALYZED(CORE #8 & #13)","CONV","FULL","011",""
"202D064K094N1600","","","","02547","00","19710113","2737","2746.4","7000","9.4","9.4","38.6' > 0.5 MD OF 100.1' ANALYZED CORE #8 & #13","CONV","FULL","012",""
"202D064K094N1600","","","","02547","00","19710113","2746.5","2754.2","7000","7.6","7.6","38.6' > 0.5 MD OF 100.1' ANALYZED(CORE #8 & #13)","CONV","FULL","013",""
"202D064K094N1602","0740","8580","A","02547","02","19710113","3475.2","3488","","12.8","11.4","37.6' > 0.5 MD OF 37.6' ANALYZED(CORE #14)","CONV","FULL","014","05"
"202D064K094N1602","","","","02547","02","19710113","3592","3601.2","","9.1","7.9","26.0' > 0.5 MD OF 26.0' ANALYZED(CORE#15)","CONV","FULL","015",""
"202D064K094N1602","","","","02547","02","19710113","3757.6","3766.4","","8.8","8.8","29.0' > 0.5 MD OF 29.0' ANALYZED(CORE #16)","CONV","FULL","016",""
"202D064K094N1602","","","","02547","02","19710113","3913","3921.5","","8.5","8.2","27.0 FT > 0.5 MD OF 27.0' ANALYZED(CORE #17)","CONV","FULL","017",""
"202D064K094N1602","","","","02547","02","19710113","4189.1","4194","","4.9","4.7","11.4' > 9.99 MD OF 11.4' ANALYZED(CORE #18)","CONV","FULL","018",""
"100112308519W600","8000","6200","A","02548","00","19690726","1801.3","1801.9","",".6","0","CORE JAMMED OFF, NOP RECOVERY","CONV","","001","00"
"100112308519W600","8000","6200","A","02548","00","19690727","1801.9","1805.2","6200","3.3","3.3","17.2 FT OF TOTAL > 1.0 MD K","CONV","FULL","002","00"
"100112308519W600","","","","02548","00","19690727","1805.2","1806.5","6200","1.2","1.2","17.2 FT OF TOTAL > 1.0 MD K","CONV","FULL","003",""
"100112308519W600","","","","02548","00","19690728","1806.5","1819.6","6260","13.1","13.1","17.2 FT OF TOTAL > 1.0 MD K","CONV","FULL","004",""
"100062008523W600","","","","02550","00","19690805","1485.8","1504.1","4575","18.2","17.2","CORE REPORT SHOWS A TOTAL OF 32.21 POROSITY FT AND 10.1 PERM FT. OVER THE ANALYZED INTERVAL","CONV","FULL","001",""
"200D039L094A1200","1800","4100","A","02551","00","19690808","1275.5","1288.5","4100","12.9","12.9","NOT ANALYZED","","","001","00"
"200D039L094A1200","1800","4100","A","02551","00","19690809","1288.5","1295.3","4100","6.8","6.5","NOT ANALYZED","","","002","00"
"200D039L094A1200","","","","02551","00","19690817","1432.5","1446.8","4540","14.3","14.3","NOT ANALYZED","","","003",""
"200D039L094A1200","","","","02551","00","19690818","1446.8","1457.2","4500","10.3","9.6","4.0 ft. >1.0 md of 17.5 ft. analyzed","CONV","FULL","004",""
"200A081K094A1200","4920","4575","A","02552","00","19690810","1576.3","1594.6","4575","18.2","18.1","CORE REPORT SHOWS A TOTAL OF 132.31 POROSITY FT AND 1150.94 PERM FT OVER THE ANALYZED INTERVAL","CONV","FULL","001","02"
"100112008620W600","8100","6200","A","02553","00","19690816","1894.2","1897.9","6200","3.6","3.2","FOR CORES 1&2 TOTAL OF 9.3 FT PERM GREATER THAN OR EQUAL TO 1.0 MD, FSS, DOL, SIL, RI,I.","CONV","FULL","001","00"
"100112008620W600","8100","6200","A","02553","00","19690816","1897.9","1900","6200","2.1","1","9.3 FT TOTAL W/ PERM > 1.0 MD  DOL, SP, SIL, RI,RF","CONV","FULL","002","00"
"100112008620W600","8100","6200","A","02553","00","19690817","1900","1901.9","6200","1.8",".2","9.3 FT W/ PERM > 1.0 MD, SP, FSS, SIL, CH, RI, I HF.","CONV","FULL","003","00"
"200B076H094A1500","6800","4800","","02554","00","19691030","1167.3","1179.5","4800","12.1","12.1","NO CORE ANALYSIS.  PENETRATES BASE OF A MARKER (4610) AND TOP OF DOIG (4900)","CONV","","001","04"
"200B086H094A1500","6800","4800","","02555","00","19690818","1164.3","1176.5","4800","12.1","12.7","CORE REPORT SHOWS A TOTAL OF 343.91 POROSITY FT AND 2079.66 PERM FT OVER THE ANALYZED INTERVALS","CONV","FULL","001","04"
"100101508416W600","","","","02556","00","19690910","1446.2","1457.2","4800","10.9","10.9","F-MSS, 9.6 FT> 1 MD (CORE 1&2)","CONV","FULL","001",""
"100101508416W600","","","","02556","00","19690910","1457.5","1475.8","4800","18.2","18.2","F-MSS,9.6 FT > 1 MD(CORE 1&2)","CONV","FULL","002",""
"200C074J094A1000","7600","2900","","02557","00","19690818","1066.7","1085","2890","18.2","18.2","NO ANALYSIS DONE ON CORE","CONV","OTHR","001","00"
"100110507916W600","","","","02559","00","19690831","941.2","959.5","2000","18.2","18.1","3 CORE TOTAL 143.4 FT. /W PERM > 1.0 MD:  FSS, I, IRONSTONE","CONV","FULL","001",""
"100110507916W600","8120","2200","A","02559","00","19690901","959.5","977.8","2200","18.2","18.2","TOP 7 FT. IN 8 PADDY (2000) FORMATION:  TOTAL OF 143.4 FT. /W PERS > 1.0 MD: SIL, FSS, I, F-MSS","CONV","FULL","002","00"
"100110507916W600","","","","02559","00","19690901","977.8","996","2200","18.2","18.1","F-MSS","CONV","FULL","003",""
"100060708623W600","4900","4575","A","02561","00","19690915","1597.1","1609.3","4575","12.1","11.7","3.8 FT CORE W/ PERM > 1.0 MD, FSS,1, F-MSS, SILTY","CONV","FULL","001","06"
"200B019K094N1600","","","","02563","00","19700405","3777.8","3781.2","8000","3.3","2.7","CORES 1 THRU 14 CONTAIN 194 FT W/PERMS > 0.5 MD TOTAL ANALYZED 259.1 FT","CONV","FULL","001",""
"200B019K094N1600","","","","02563","00","19700405","3781.2","3785.4","8000","4.2","4.2","","CONV","FULL","002",""
"200B019K094N1600","0740","8580","A","02563","00","19700405","3827.5","3834.2","8000","6.7","2.4","","CONV","FULL","003","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","3834.2","3835.1","8000",".9",".1","","CONV","FULL","004","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","3896.1","3900.9","8000","4.8","1.5","","CONV","FULL","005","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","3934.8","3941.8","8000","7","6.7","","CONV","FULL","006","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","3941.8","3951.5","8000","9.7","9.7","","CONV","FULL","007","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","4027.7","4035.4","8000","9.1","7.6","","CONV","FULL","008","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","4035.4","4053","8000","17.6","17.3","","CONV","FULL","009","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","4113.1","4120.7","8000","7.6","7.6","","CONV","FULL","010","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","4120.7","4127.7","8000","7","7","","CONV","FULL","011","05"
"200B019K094N1600","0740","8580","A","02563","00","19700405","4188.7","4206.6","8000","17.9","17.9","","CONV","FULL","012","05"
"200B019K094N1600","","","","02563","00","19700405","4233.5","4237.7","8000","4.2","3.9","","CONV","FULL","013",""
"200B019K094N1600","","","","02563","00","19700405","4237.7","4240.5","8000","2.7","2.1","","CONV","FULL","014",""
"200B044J094A1000","7600","2900","D","02565","00","19691104","1069.8","1088.1","2700","18.2","18.2","","CONV","FULL","001","00"
"200B044J094A1000","7600","2900","D","02565","00","19691104","1088.1","1091.1","2700","3","3","","CONV","FULL","002","00"
"200D086G094H0200","6000","4800","A","02566","00","19691217","1136.8","1152.1","4800","15.2","15.2","6.2FT., WITH PERM .10MD OF >2.5FT.,WITH PERM BETWEEN 1.0 AND 9.9 MD (3948.4-3780.0 (31.6FT., DENSE).","CONV","FULL","001","03"
"100102008822W600","2920","4540","A","02567","00","19691101","1400.8","1418.8","4500","17.9","18","CORE REPORT SHOWS A TOTAL OF 142.47 POROSITY FT AND 267.9 K FT OVER ANALYZED INTERVAL.  SEVERAL SAMPLES CONTAIN FRACTURES INCR. PERMS","CONV","FULL","001","02"
"100102008822W600","","","","02567","00","19691101","1524.8","1538.9","4800","14","14","CORE REPORT SHOWS A TOTAL OF 137.28 POROSITY FT AND 281.4 PERM FT FOR CORES 2 & 3.  SEVERAL SAMPLES CONTAIN FRACTURES TH AT INCR THE PERMS","CONV","FULL","002",""
"100102008822W600","","","","02567","00","19691101","1538.9","1542.5","4800","3.6","3.5","","CONV","FULL","003",""
"100081708513W600","","","","02568","00","19691031","1292.3","1295.5","4500","3.2","3.2","4240-4241.9(1.9FT) DENSE LIMY 4245.8-4250.5 (4.7FT) DENSE LIMY","","FULL","001",""
"100081708513W600","2000","4535","A","02568","00","19691031","1295.5","1310.6","4535","15","13.8","CORE#2 PENETRATES BASE OF CHARLIE LAKE (4500) 4250.5 & 4257.9 (7.4FT) DENSE LIMY 4273.1-4276.5 (3.4FT) DENSE LIMY","CONV","FULL","002","02"
"100063408314W600","","","","02570","00","19691021","1365.4","1380.7","4500","15.2","15.1","FRACTURED (K MAY BE HIGHER THAN AT RES COND.) 8.8 FT > 1.0 MD OF 12.7 ANALYZED","CONV","FULL","001",""
"100062808618W600","","","","02571","00","19691104","1167.3","1174.9","4100","7.6","7.6","22.8 FT > 1.4 MD K","CONV","FULL","001",""
"100062808618W600","","","","02571","00","19691104","1174.9","1175.7","4100",".7",".7","NOT ANALYZED (NUBBLE)","CONV","FULL","002",""
"100111508818W600","7600","2900","F","02572","00","19691117","1034.7","1044.5","2890","9.7","9.2","CORE REPORT FOR CORES #1 #2 SHOW A TOTAL OF 411.95 POROSITY FT AND 3184.76 PERM FT OVER THE ANALYZED INTERVAL. AVERAGE POROSITY (11.78%) AVERAGE PERM (98.23 MD)","CONV","FULL","001","00"
"100111508818W600","7600","2900","F","02572","00","19691117","1044.5","1053.6","2890","9.1","9.1","","CONV","FULL","002","00"
"100111508818W600","","","","02572","00","19691117","1057","1060","2950","3","2.1","NO CORE ANALYSIS DONE","CONV","OTHR","003",""
"200A087K094A1000","7600","2900","F","02573","00","19691109","1031.7","1047.5","2890","15.8","14.8","CORE CONTAINS 16.7 FT W/ PERMS > 0.1 MD SEVERAL SAMPLES CONTAIN FRACTURES THAT INCREASE THE PERM VALUES ABOVE THOSE THAT WOULD BE OBTAINED FROM THE INTERCONNECTED PORE CHANNELS ONLY.","CONV","FULL","001","00"
"200D033H094G0200","5110","4100","A","02574","00","19691127","1602","1616.3","4100","14.3","14.3","41.4 FT > 1.0 MD OF 46.3 ANALYZED. FRACTURES MAY NOT BE AS EXTENSIVE AT RES. CONDITIONS THEREFORE K MAY BE HIGH. SMALL PLUG ANALYSIS FOR BROKEN INTERVALS.","CONV","FULL","001","00"
"200B028E094A1600","6800","4800","","02577","00","19691205","1172.8","1190.2","4800","17.3","17.5","12.7FT., > 1.0 MDK","CONV","FULL","001","02"
"200B059E094A1600","6800","4800","","02578","00","19691127","1173.4","1191.7","4800","18.2","14.3","16.9 FT > 1.0 MD K, (3857.9-3859.6)(3860.3-3866.1) ANALYZED BY SMALL PLUGS","CONV","FULL","001","02"
"100112008518W600","","","","02579","00","19691104","1822.3","1829.9","6200","7.6","6.8","6.2 FT CORE > 1.0 MD K","CONV","FULL","001",""
"100073408616W600","7840","4100","A","02581","00","19691120","1210","1213.3","4100","3.3","2.4","SMALL PLUG ANALYSIS ON BADLY BROKEN INTERVALS: FRACTURES APPEAR NATURAL BUT MAY NOT BE AS INTENSIVE UNDER RES. CONDITIONS. THEREFORE K MAY BE HIGH, 270' > 1.0 MD OF 49.3 FT ANALYZED (CORE #1 - #4)","CONV","FULL","001","00"
"100073408616W600","7840","4100","A","02581","00","19691120","1213.3","1216.4","4100","3","2.7","SMALL PLUG ANALYSIS BADLY BROKEN INTERVALS. FRACTURES APPEAR NATURAL BUT MAY NOT BE AS EXTENSIVE UNDER RES. CONDITIONS. THEREFORE K MAY BE HIGH, 270' > 1.0 MD OF 49.3' ANALYZED(CORE #1- #4)","CONV","FULL","002","00"
"100073408616W600","7840","4100","A","02581","00","19691120","1216.4","1219.1","4100","2.7","2.1","SMALL PLUG ANALYSIS ON BADLY BROKEN INTERVALS. FRACTURES APPEAR NATURAL BUT MAY NOT BE AS EXTENSIVE UNDER RES. CONDITIONS. THEREFORE K MAY BE HIGH. 27.0' > 1.0 MD OF 49.3' ANALYZED (CORE #1-#4)","CONV","FULL","003","00"
"100073408616W600","7840","4100","A","02581","00","19691121","1219.1","1228.3","4100","9.1","8.2","SMALL PLUG ANALYSIS ON BADLY BROKEN INTERVALS. FRACTURES APPEAR NATURAL BUT MAY NOT BE AS EXTENSIVE UNDER RES. CONDITIONS. THEREFORE K MAY BE HIGH, 27.0' > 1.0 MD OF 49.3' ANALYZED (CORE #1-#4)","CONV","FULL","004","00"
"100072908619W600","","","","02583","00","19691213","1884.2","1894.8","6200","10.6","10.3","2.8' >1.0 MD OF 10.5' ANALYZED","CONV","FULL","001",""
"100071108721W600","","","","02584","00","19691228","1992.4","1995","6200","2.6","2.6","FSS - MSS, DOL, 163' > 1 MD (CORES 1 & 2 AVG. POR 16.5%, AVG. PERS 84 MD)","CONV","FULL","001",""
"100071108721W600","","","","02584","00","19691228","1995","2006.4","6200","11.4","7.8","F - MSS, DOL, 16.3' > 1 MD (CORE 1 & 2 AVG. POR 16.5%, AVG. PERM 84 MD)","CONV","FULL","002",""
"100101108518W600","","","","02586","00","19691224","1778.7","1789.4","6200","10.6","10.3","CORE REPORT SHOWS A TOTAL OF 238.6 POROSITY FT., AND 59.4 PERM. FT. OVER THE ANALYZED INTERVAL.","CONV","FULL","001",""
"200B063H094A1500","6800","4800","","02587","00","19691217","1167.3","1185.6","4800","18.2","18.5","DOL, FSS, 17.4 FT > 1.0 MD AVERAGE POR. 15.8 AVG PERM 157 MD","CONV","FULL","001","04"
"200D057A094B0900","5200","4500","D","02588","00","19700104","1559.9","1569","4550","9.1","8","FSS, 2 FT > 0.5 MD","CONV","FULL","001","00"
"200B074H094A1500","6800","4800","","02589","00","19691227","1165.8","1184.1","4800","18.2","18.3","Core report shows a total of 308.7 porosity ft. and 511.96 perm. ft. over the analyzed interval.","CONV","FULL","001","04"
"100103508818W600","7600","2900","F","02593","00","19691216","998.8","1009.4","2890","10.6","10.2","F-CSS GOOD PERM","CONV","FULL","002","00"
"100103508818W600","","","","02593","00","19691216","1009.4","1013.4","2890","3.9","3.7","FSS","CONV","SMPL","001",""
"100161808723W600","","","","02594","00","19691222","1633.6","1639.7","4575","6.1","6.1","DENSE","CONV","FULL","001",""
"100161808723W600","4900","4575","A","02594","00","19691222","1639.7","1646.4","4575","6.7","6.7","SS, GOOD PERM","CONV","FULL","002","06"
"100110208818W600","7600","2900","F","02597","00","19691226","1017.1","1031.7","2890","14.6","13.9","","CONV","FULL","001","00"
"200D012I094I1300","8800","8600","A","02602","00","19700111","2214.3","2221.9","8430","7.6","7.3","","CONV","FULL","001","00"
"100160808514W600","","","","02605","00","19700107","1272.2","1290.5","4535","18.2","17.9","46 FL DENSE-NO SAMP ANALYSED","CONV","FULL","001",""
"100162908513W600","","","","02607","00","19700107","1283.1","1301.4","4535","18.2","17.9","1.2' NO ACCOUNTED FOR","CONV","FULL","001",""
"200D033B094I0400","","","","02608","00","19700130","2593.1","2611.4","8530","18.2","18.2","NO ANALYSIS","CONV","","001",""
"200C092C094A1500","0760","2600","A","02610","00","19691226","995.4","999.1","2600","3.6","3.3","","CONV","FULL","001","00"
"200C092C094A1500","0760","2600","A","02610","00","19691227","999.7","1003","2600","3.3","3.1","","CONV","FULL","002","00"
"200A058E094I0300","","","","02611","00","19700215","2269.1","2275.2","8500","6.1","5.4","Visual description.  No lab. analysis in wellbox. Jammed core bbl.","CONV","OTHR","001",""
"200D013J094A1500","6500","4800","A","02613","00","19700104","1142.9","1152.1","4800","9.1","8.6","","CONV","FULL","001","00"
"100142608418W600","","","","02614","00","19700116","1802.8","1805.9","6200","3","2.9","NOT ANALYZED","","","001",""
"100142608418W600","","","","02614","00","19700116","1806.5","1806.6","6200",".1",".1","NOT ANALYZED","","","002",""
"200A089B094H1000","","","","02618","00","19700107","967.7","972.3","2600","4.5","4.1","NO PERMEABILITY SUMMARY","CONV","FULL","001",""
"200A089B094H1000","","","","02618","00","19700108","972.3","986","2600","13.7","13.7","NO PERMEABILITY SUMMARY","CONV","FULL","002",""
"102062108121W602","","","","02631","02","19700206","1579.1","1582.7","4500","3.6","0","TOOK 5 SIDEWALL CORES NO ANALYSIS IN WELL BOX USED RIG RELEASE DATE AS CORE DATE.","SIDE","","001",""
"100161708513W600","2000","4535","A","02641","00","19700121","1295.3","1312.4","4535","17","16.6","","CONV","FULL","001","02"
"200D051B094H1000","3380","2630","A","02642","00","19700120","949.4","966.2","2700","16.7","16.7","SOME SMPLS WERE NOT FULL","CONV","FULL","001","00"
"200D085G094H0200","","","","02644","00","19700124","1136.8","1152.1","4800","15.2","14.8","0.7'>1.0MD OF 11.6 ANALYZED","CONV","FULL","001",""
"200D031L094H0200","0600","2600","A","02645","00","19700212","1036.3","1054.6","2630","18.2","18.2","fss to cg, 10.3 > 1.0 md, average por. 11.7%","CONV","FULL","001","02"
"200D099K094H0200","","","","02646","00","19700206","1057.6","1071.6","2600","14","14","SHALE SANDSTONE . NOT ANALYZED","CONV","","001",""
"200C009D094P0600","","","","02653","00","19700226","2264.9","2271.9","8400","7","6.7","NOT ANALYZED","CONV","","001",""
"200D097E094A1600","","","","02655","00","19700208","1141.1","1159.4","4800","18.2","18.2","0.5 > 1.0 MD OF 8.8 ANALYZED","CONV","FULL","001",""
"100163008723W600","4900","4575","A","02658","00","19700217","1623","1632.1","4575","9.1","9.1","NO PERMEABILITY SUMMARY","CONV","FULL","001","06"
"200D076G094H0200","6000","4800","A","02659","00","19700205","1135.3","1150.6","4800","15.2","15.2","10.3 FT > 1.0 MD K","CONV","FULL","001","03"
"200D038K094A1600","3426","4800","C","02663","00","19700220","1114","1132.3","4800","18.2","18","CORE REPORT SHOWS A TOTAL OF 50.51 FT & 310 FT OVER ANALYZED INTERVALS. CORED INTERVAL 3689.2- 3689.6 WAS BROKEN AND UNSUITABLE FOR FULL DIAMETER SAMPLING. A SMPL WAS USED TO REPRESENT THIS SECTION.","CONV","FULL","001","00"
"200D074E094A1600","6800","4800","M","02664","00","19700220","1149","1160.3","4800","11.2","10.2","20.2 ' > 1.0 MD OF 20.7 ANALYZED (CORE #1& #2)","CONV","FULL","001","00"
"200D074E094A1600","6800","4800","M","02664","00","19700220","1160.3","1167.3","4800","7","6.9","20.2 ' > 1.0 MD OF 20.7 ANALYZED CORE #1& #2","CONV","FULL","002","00"
"200A078K094H0700","","","","02666","00","19700221","1085.9","1092.7","2700","6.7","6.5","Coal, slst, sh, no analysis on file","CONV","","001",""
"200D003L094H0200","0600","2600","A","02669","00","19700219","1024.1","1039.3","2600","15.2","14.9","7.6 ft. with perm 10.0 md or>1.4 ft. with perm. between 1.0-9.9 md out of 28.3 ft. analyzed. Core #1 penetrates top of Gething (2700).","CONV","FULL","001","02"
"200D024L094H0200","","","","02670","00","19700227","1035.4","1045.4","2630","10","10","68.6 K FT AVERAGE 19.6 MD","CONV","FULL","001",""
"200D099H094H0200","","","","02675","00","19700302","1096.3","1114.3","4800","17.9","17.9","CORE REPORT SHOWS A TOTAL OF 18.34 FT (AVG 5.0%) AND 0.59 K FT(AVG 0.16 MD) OVER THE ANALYZED INTERVAL","CONV","FULL","001",""
"200B020B094A1300","","","","02684","00","19700311","1483.7","1488","4575","4.2","4.1","2.9 FT.,> 1.0 MDK","CONV","FULL","001",""
